recipe_id,title,current_tags,proposed_additions,high_stakes_confirmed,required_swaps,conflicts,flagged_for_review,low_confidence,rationale,error
29854a3a-aceb-4813-b104-9dac7bbf1c60,Sloppy Joes,,nut-free; spicy; one-pot; make-ahead,nut-free,,,"kid-friendly: The recipe includes pickled hot peppers (jalapeños) and chili powder which add heat; whether the dish is mild enough for young children depends on individual tolerance and the choice of pepper; dairy-free: Hamburger buns are lightly buttered before toasting — butter is specified, which is a disqualifier for dairy-free; cannot tag without removing/swapping the butter; gluten-free: Hamburger buns contain wheat (gluten); the recipe cannot be tagged gluten-free as written without specifying certified GF buns","kid-friendly (Sloppy Joes are a classic kid-friendly dish, though the pickled hot peppers and chili powder add some heat that may not suit all children)","nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients appear anywhere in the recipe; spicy: 1 tbsp chopped pickled hot peppers (jalapenos or Peppadews) and ½ tsp chili powder provide notable heat; one-pot: After food processor prep, the entire dish is cooked in a single large skillet; make-ahead: The meat sauce is a stew-style dish that holds and reheats well; the filling can be made in advance and stored without quality loss",
61750b4d-51e7-47f1-a036-c64b0c55fad9,Souffle Au Fromage (Cheese Souffle),,vegetarian; nut-free; kid-friendly,vegetarian; nut-free,,,"make-ahead: The instructions explicitly say 'Serve immediately,' and soufflés are well-known to deflate rapidly — this is a clear disqualifier for make-ahead, so the tag is not proposed, but flagged in case editors wish to note this limitation.",,"vegetarian: All ingredients are vegetarian: butter, flour, Gruyere, eggs, milk — no meat, fish, or hidden animal-flesh ingredients.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present.; kid-friendly: Mild, cheesy dish with no spicy or strongly bitter ingredients; cheese-flavored baked dish generally appeals to children.",
5f3b29f1-c5d2-4c02-b59f-cebb916a7681,Southwestern Orange Roughy,,gluten-free; nut-free; easy; spicy; one-pot,gluten-free; nut-free,,,"kid-friendly: Recipe contains cayenne pepper and diced green chiles, making it potentially too spicy for young children, but the cayenne is listed 'to taste' so heat level is uncertain.",,"gluten-free: All ingredients (fish, sour cream, cream cheese, cheddar, onion, lemon juice, garlic salt, cayenne, green chiles, cilantro, paprika) are naturally gluten-free with no wheat, barley, rye, or hidden gluten sources.; nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; easy: Simple technique: blend topping ingredients, spread over fish, bake. Fewer than 7 steps, common pantry items, no specialized equipment required.; spicy: Contains ½ teaspoon cayenne pepper and 1 can diced green chiles, providing notable heat.; one-pot: Fish is arranged and baked in a single baking dish; topping is mixed in one bowl but the final cooking is in one dish.",
18d517b3-dece-4bca-9ade-1b042cc10af7,Spaghetti Alla Carbonara (known as Bacon Pasta in our home),,nut-free; kid-friendly; easy,nut-free,,,quick: No prep or cook times are stated; pasta boiling plus sauce simmering could plausibly fall just under or over 30 minutes — cannot confirm confidently without stated times.,,"nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; kid-friendly: Mild, familiar pasta dish with bacon and cheese; explicitly noted as a child's favorite ('Brenton's favorite!'); no spice, alcohol, or strongly pungent ingredients.; easy: Roughly 8 ingredients, single straightforward method (boil pasta, simmer sauce, combine), basic techniques only — appropriate for a novice cook.",
6d6712a4-c8a4-4931-8674-0dbf47db5f09,Spicy pulled pork recipe – Recipe for Mark,,dairy-free; nut-free; spicy; one-pot; make-ahead; easy,dairy-free; nut-free,,,"gluten-free: Dr. Pepper is generally considered gluten-free but is not certified GF; chipotle peppers in adobo sauce (canned) may contain trace gluten depending on brand. Rolls mentioned as a serving suggestion contain gluten, though serving vessel is arguably separate from the dish itself.",,"dairy-free: No milk, butter, cheese, cream, or any other dairy product present in the ingredient list; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients in the recipe; spicy: 2 cans (7 oz.) chipotle peppers in adobo sauce — a substantial quantity of chipotle chiles; one-pot: All ingredients are combined and cooked entirely in a single crock pot; make-ahead: 10-hour slow-cooker cook time makes this well-suited for advance preparation; shredded pork holds and reheats well; easy: 7 ingredients, single pot, basic technique (dump-and-cook slow cooker method), no specialized equipment or skills required",
6239803c-8711-44f5-be6b-d016f6713849,Swedish Meat Balls,,nut-free; kid-friendly; make-ahead,nut-free,,,gluten-free: Recipe contains bread crumbs (wheat-based) and Campbell's cream of mushroom soup (contains wheat starch/flour); recipe cannot qualify as gluten-free.,,"nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients anywhere in the recipe.; kid-friendly: Mild spices (nutmeg, allspice, salt/pepper), familiar meatball dish with no heat or strongly off-putting ingredients for children.; make-ahead: Casserole-style dish that can be assembled in advance and reheated without quality loss; baked covered in a casserole pan.",
33e2de13-e3b5-41fb-8898-e642acd87a76,Toad-in-the-hole,,nut-free; vegetarian; 5-ingredients; easy; quick; kid-friendly; one-pot,nut-free; vegetarian,,,"dairy-free: Butter is listed in the instructions as a cooking fat. Butter is a dairy product, so the recipe as written is not dairy-free unless a plant-based butter is substituted, but butter here is a functional cooking ingredient (not merely incidental), making the swap non-trivial to assume.",,"nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; vegetarian: All ingredients (eggs, white bread, butter, salt & pepper) are vegetarian; no meat, fish, or hidden animal-flesh ingredients.; 5-ingredients: Only three listed ingredients (eggs, white bread, salt & pepper), plus butter mentioned in instructions — still at or under 5 ingredients when counting butter as the 4th (salt & pepper counted as one).; easy: Fewer than 5 ingredients, basic stovetop technique (melt butter, crack egg, flip), no special equipment, novice-accessible.; quick: Simple stovetop egg-in-bread cook; total time well under 10 minutes, well within the 30-minute threshold.; kid-friendly: Mild, familiar egg-and-toast dish; no spicy or pungent ingredients; noted as a childhood favorite in the recipe notes.; one-pot: Entire dish cooked in a single frying pan or griddle as described in the instructions.",
bddc3e4a-70e2-4ecd-9c90-20025a0b071b,Aunt Lori’s Quinoa Radicchio Salad,,vegetarian; vegan; dairy-free; gluten-free; easy; one-pot,vegetarian; vegan; dairy-free; gluten-free,,,"nut-free: Recipe contains pistachios, which are tree nuts — the recipe is NOT nut-free. No existing tag to conflict with, but flagged in case a nut-free tag is ever considered.; quick: Cook time is 15–18 minutes plus ~20 minutes cooling time, putting total time at ~40+ minutes — likely over the 30-minute threshold, but borderline depending on how cooling is counted.; make-ahead: Notes say 'leftover salad keeps well for a day or two,' suggesting it holds, but it also says 'serve immediately' after mixing — unclear whether quality is maintained if dressed and stored ahead.",,"vegetarian: All ingredients are plant-based: quinoa, radicchio, balsamic vinegar, olive oil, dried cherries, pistachios, parsley, salt, pepper — no meat, fish, or hidden animal-flesh ingredients.; vegan: No dairy, eggs, honey, or other animal products present in any ingredient.; dairy-free: No milk, butter, cheese, cream, or any dairy product in the ingredient list.; gluten-free: Quinoa is naturally gluten-free; all other ingredients (radicchio, balsamic vinegar, olive oil, dried cherries, pistachios, parsley, salt, pepper) contain no wheat, barley, rye, or derivatives.; easy: 9 ingredients, 2 simple steps (cook quinoa, combine ingredients), basic techniques (boiling, mixing), no special equipment required.; one-pot: Quinoa is cooked in one saucepan, then all ingredients are combined in a single large bowl — minimal vessel use throughout.",
a680613e-0d38-46e2-be92-e3315f9beebb,Café Rio Salad Dressing,,vegetarian; nut-free; easy; quick; make-ahead; no-bake; spicy,vegetarian; nut-free,,,gluten-free: The Ranch dressing mix packet brand/formulation is unspecified; some Ranch mixes contain maltodextrin or other gluten-derived additives. Cannot confirm gluten-free without knowing the specific product.,,"vegetarian: All ingredients are plant-based or dairy — no meat, fish, shellfish, or hidden animal-flesh ingredients present.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; easy: Single step: place all ingredients in a blender and blend until smooth. Common pantry items, no special technique required.; quick: One blending step with minimal prep (rough chop tomatillos and cilantro); total time well under 10 minutes.; make-ahead: A blended dressing stores well in the refrigerator without quality loss and is a natural make-ahead condiment.; no-bake: Entire recipe is blended; no oven or heat source required.; spicy: Contains cayenne pepper (1/8 tsp) and green Tabasco sauce (1-2 tsp), both contributing notable heat.",
b00559f0-7320-4bcf-a159-296ca802104b,Center Stage Salad,,spicy; make-ahead,,,,"vegetarian: Bacon is listed as an ingredient (marked optional). If omitted, the recipe could be vegetarian, but it is presented as a standard ingredient option, making the dish ambiguous without a clear vegetarian designation.; gluten-free: No obvious gluten-containing ingredients are listed, but the cayenne nuts recipe is embedded in the instructions and no explicit GF claim is made; all ingredients appear naturally GF, but cross-contamination risk and unlisted components (e.g., store-bought nuts) cannot be confirmed.",,spicy: Cayenne nuts contain ¼–½ teaspoon cayenne pepper; cayenne is a notable heat ingredient; make-ahead: Cayenne nuts can be stored up to 5 days or frozen up to 1 month; vinaigrette can be made in advance; lettuce is chilled ahead of serving,
fd522cd8-621d-43ae-a0e6-c6407324971c,Cheryl’s Curried Chicken Salad,,dairy-free; gluten-free; easy; make-ahead; no-bake,dairy-free; gluten-free,,,"nut-free: Recipe calls for toasted slivered almonds as a topping in the final step, disqualifying nut-free — but the parenthetical '(if not serving to Grant)' implies the almonds are optional. Cannot confirm nut-free as written since almonds are listed as a recipe component.; quick: Total time cannot be determined; chicken must be cooked/cooled in advance ('2½ cups cooked chicken breast'), which could add significant time depending on method, making the ≤30-minute threshold uncertain.",,"dairy-free: No dairy ingredients present; mayonnaise, lemon juice, chicken, celery, and spices contain no milk products. Eggs in mayo are not dairy.; gluten-free: All ingredients (mayonnaise, lemon juice, salt, curry powder, pepper, chicken breast, celery, almonds) are naturally gluten-free with no wheat-based components.; easy: Fewer than 10 ingredients, only 2 steps (whisk dressing, combine with chicken/celery), basic techniques only.; make-ahead: Chicken salad is a classic make-ahead dish that stores well in the fridge; described as a staple for showers and large receptions, implying advance preparation.; no-bake: Recipe requires no oven baking; only mixing/whisking steps. Chicken is pre-cooked ('2½ cups cooked chicken breast').",
de188905-f77d-40fa-b70e-26ab1634975d,Couscous Salad,,dairy-free; nut-free; easy; make-ahead; no-bake; spicy,dairy-free; nut-free,,,"vegetarian: Recipe uses chicken broth, which disqualifies it from Vegetarian. However, if the cook substitutes vegetable broth, it would qualify — flagged for human review to decide whether to add a substitution note.; vegan: Same disqualifier as Vegetarian: chicken broth contains animal flesh derivatives. Vegetable broth substitution would be required; flagged for human review.; gluten-free: Couscous is made from semolina (wheat) and is a direct gluten-containing ingredient — this is not an incidental or swappable ingredient, it is the defining ingredient of the dish. Cannot be tagged gluten-free.",,"dairy-free: No milk, butter, cheese, cream, or any dairy product appears in the ingredient list.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients are present.; easy: Roughly 10 ingredients, single straightforward method (boil broth, steep couscous, mix), basic techniques only, common pantry items.; make-ahead: Couscous salad is designed to be cooled and assembled ahead; holds well refrigerated without quality loss.; no-bake: No oven required; couscous is cooked by steeping in hot broth on stovetop.; spicy: Recipe includes '2 dashes cayenne pepper' in the dressing.",
99cda1d5-2110-43ef-b759-99ce21b5c752,Greek Salad with Hearts of Palm and Avocado,,nut-free; easy; quick; no-bake,nut-free,,,"vegetarian: Worcestershire sauce typically contains anchovies. Brand is unspecified; a vegetarian/vegan Worcestershire (e.g., Annie's) would be needed to qualify.; gluten-free: Worcestershire sauce often contains malt vinegar (gluten-containing); Cavendar's Greek Seasoning ingredient list is not verified as gluten-free. Both would need confirmed GF versions for this tag to be safe.",,"nut-free: No nuts, nut flours, nut butters, or nut-containing ingredients anywhere in the recipe.; easy: Two simple steps: whisk dressing, toss salad. Basic techniques, common equipment, no special skills required.; quick: Only prep work required — no cooking. Total time well under 30 minutes.; no-bake: No oven or cooking involved; recipe is entirely raw assembly and whisking.",
a56187bf-b323-40dd-9b4c-90a434af3d4b,Kale Salad with Sweet potatoes,,vegetarian; gluten-free,vegetarian; gluten-free,,,"nut-free: Recipe explicitly includes ½ cup toasted pecans (tree nuts), so nut-free does not apply — noting in case a nut-free version is ever considered.; dairy-free: Recipe includes shaved Parmesan cheese, which is a dairy product, so dairy-free does not apply.; vegan: Recipe includes shaved Parmesan (dairy) and honey in the vinaigrette, both of which disqualify it from vegan.",,"vegetarian: Recipe is from 'America's Test Kitchen Complete Vegetarian Cookbook'; all ingredients are plant-based or dairy (Parmesan), with no meat, fish, or hidden animal-flesh ingredients.; gluten-free: All ingredients (sweet potatoes, kale, radicchio, pecans, Parmesan, olive oil, pomegranate molasses, honey, cider vinegar, shallot) are naturally gluten-free with no wheat, barley, rye, or derivatives present.",
6478abbe-4c6f-4181-9bb9-05bbb3ab2c81,"Mixed Baby Greens with Fennel, Oranges, and Caramelized Onions",,vegetarian; gluten-free; no-bake; easy,vegetarian; gluten-free,,,"nut-free: Recipe contains ½ cup toasted chopped pecans (tree nuts), so nut-free cannot be applied.; dairy-free: Recipe contains butter (1-2 tbsp) and feta cheese (½ cup), both of which are dairy products, so dairy-free cannot be applied.; quick: Caramelizing onions requires approximately 20 minutes on low heat, pushing total time beyond 30 minutes when prep is included.",,"vegetarian: No meat, poultry, fish, or seafood; contains butter and feta cheese which are allowed under vegetarian rules.; gluten-free: All ingredients (greens, fennel, oranges, pecans, feta, butter, olive oil, balsamic vinegar, Dijon mustard, chives, salt, pepper) are naturally gluten-free with no hidden gluten sources.; no-bake: Recipe requires only stovetop sautéing for onions; no oven baking at any step.; easy: Simple techniques (sautéing, tossing, whisking dressing); basic equipment; straightforward steps with no complex timing.",
afc7e65d-f7b9-4008-a9bd-9d9913ee1acc,Smoked Turkey Grain Salad,,dairy-free; nut-free; easy; make-ahead,dairy-free; nut-free,,,"gluten-free: Smoked turkey breast is a processed deli product that may contain gluten-based fillers, binders, or seasonings depending on the brand; label verification is recommended.",,"dairy-free: No milk, butter, cheese, cream, or any dairy product appears in the ingredient list; dressing is oil and vinegar based.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients appear anywhere in the recipe.; easy: Recipe has roughly 12 ingredients, only 3 steps, and requires only basic techniques: boiling, whisking, and tossing.; make-ahead: Rice must cool completely before assembling; the salad can be fully composed and dressed in advance and holds well without wilting.",
33f77bca-a39a-4faf-a91c-3743d4e30d9d,“Another notch!” Emeril Lagasse Savory Spinach and Artichoke Stuffing,,nut-free; holiday; make-ahead,nut-free,,,"vegetarian: Stock is listed as 'chicken, turkey or vegetable stock' — if vegetable stock is chosen the dish qualifies as vegetarian, but the option is presented alongside meat stocks, so the cook must intentionally select vegetable stock. Flagging for human confirmation rather than auto-applying.",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils appear in any ingredient. Italian Essence/seasoning blend is a standard herb mix with no nut components.; holiday: Recipe is a stuffing/dressing dish, a recognized festive/holiday side dish, and the title references Emeril Lagasse's holiday-style cooking.; make-ahead: Step 4 instructs the assembled mixture to sit for ~20 minutes; stuffing/dressing casseroles are well-suited for advance assembly and refrigeration before baking, a hallmark make-ahead dish type.",
d7114dbb-63b7-43a9-998f-29fe162f6618,Baked Beans,,dairy-free; one-pot; make-ahead; spicy; holiday,dairy-free,,,"gluten-free: BBQ sauce, ketchup, and canned baked beans may contain gluten depending on brand; cannot confirm without specific product labels; nut-free: BBQ sauce brand is unspecified; some BBQ sauces may contain unexpected allergens, though nut inclusion is uncommon — low concern but unverifiable",,"dairy-free: No dairy ingredients present; bacon, beans, vegetables, and pantry condiments contain no milk products; one-pot: Entire dish is cooked in a single Dutch oven, from stovetop to oven; make-ahead: Baked beans are a classic make-ahead dish that holds and reheats well; served at parties per note; spicy: Contains chipotle chili powder and smoked paprika, providing meaningful heat/smokiness; holiday: Recipe notes explicitly pair it with Honeybaked Ham for parties, a recognizable festive/holiday context",
0741a81f-076e-4f4c-bcd3-fcf5a7239244,Confetti Asparagus,,vegetarian; vegan; dairy-free; gluten-free; nut-free; easy; quick; 5-ingredients; one-pot,vegetarian; vegan; dairy-free; gluten-free; nut-free,,,,,"vegetarian: All ingredients are plant-based: asparagus, olive oil, red pepper, yellow pepper, salt, pepper — no meat, fish, or animal-flesh derivatives.; vegan: No dairy, eggs, honey, or any animal products present; entirely plant-based.; dairy-free: No milk, butter, cheese, cream, or any dairy ingredient present.; gluten-free: No wheat, barley, rye, or gluten-containing ingredients; only asparagus, olive oil, peppers, salt, and pepper.; nut-free: No nuts, nut flours, nut butters, or nut oils present.; easy: Only 2 steps, ~6 ingredients, basic techniques (boiling and mixing), no special equipment required.; quick: Cook time is 2–3 minutes plus minimal prep; total time well under 30 minutes.; 5-ingredients: Counting non-salt/pepper/water/oil ingredients: asparagus, red pepper, yellow pepper — 3 ingredients. Even including olive oil as a counted ingredient, total is at most 4 (asparagus, olive oil, red pepper, yellow pepper), under the 5-ingredient threshold.; one-pot: Asparagus is cooked in one pot; the pepper topping is mixed and added — effectively a single-pot/pan preparation.",
01c052b7-37d7-4a6f-b2c5-f61210db146e,Corn Custard,,vegetarian; gluten-free; nut-free; spicy; make-ahead; easy,vegetarian; gluten-free; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood present; ingredients are corn, butter, eggs, cornmeal, sour cream, cheese, vegetables, and spices.; gluten-free: No wheat, barley, rye, or gluten-containing ingredients; cornmeal is the only starch and is naturally gluten-free.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present.; spicy: Contains one can of diced green chilies and two dashes of cayenne pepper, providing notable heat.; make-ahead: A baked casserole-style dish that holds well and can be prepared in advance and reheated without meaningful quality loss.; easy: Single-bowl mix-and-bake method, roughly 11 ingredients and 1 active step; basic techniques only (mixing, baking).",
3d19a798-a2bb-45f2-9e53-20c5ce07d6ed,Creamy Polenta with Sage and Roasted Wild Mushrooms,,gluten-free; nut-free,gluten-free; nut-free,,,"vegetarian: Recipe specifies chicken broth, which disqualifies it from vegetarian; flagging in case the recipe owner wishes to note a vegetable broth substitution to make it vegetarian-eligible.",,"gluten-free: All ingredients (polenta/cornmeal, crème fraîche, cheeses, butter, olive oil, mushrooms, herbs, vinegar) are naturally gluten-free with no wheat, barley, rye, or hidden gluten sources present.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils present in any component of the recipe.",
6866a01b-235b-4a1b-93b0-d3a9d809eab5,Julie’s Fast Salsa,,vegetarian; vegan; dairy-free; gluten-free; nut-free; easy; quick; no-bake; spicy; make-ahead,vegetarian; vegan; dairy-free; gluten-free; nut-free,,,,,"vegetarian: All ingredients are plant-based: canned tomatoes, chilis, onion, cilantro, garlic, cumin, salt — no meat, fish, or hidden animal-flesh ingredients.; vegan: No animal products of any kind — no dairy, eggs, honey, or meat derivatives.; dairy-free: No milk, butter, cheese, cream, or any dairy product present.; gluten-free: All ingredients (canned tomatoes, Rotel, onion, cilantro, garlic, cumin, salt) are naturally gluten-free with no wheat derivatives.; nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients present.; easy: 7 ingredients, single step (blend), no special equipment beyond a blender, no cooking required.; quick: One-step blending process; total prep and 'cook' time is well under 10 minutes.; no-bake: No oven or cooking required — ingredients are simply blended.; spicy: Original Rotel Tomatoes and Green Chilis provides notable chili heat.; make-ahead: Salsa stores well in the fridge and is commonly made ahead; no quality loss from advance preparation.",
fe43f055-3219-4895-9683-bb9112978eef,Parmesan Garlic Mashed Potatoes,,vegetarian; gluten-free; nut-free; easy; one-pot; kid-friendly,vegetarian; gluten-free; nut-free,,,,,"vegetarian: All ingredients are plant-based or dairy — no meat, poultry, fish, shellfish, or hidden animal-flesh ingredients present.; gluten-free: All ingredients (potatoes, garlic, butter, half-and-half, Parmesan, optional mushroom oil) are naturally gluten-free with no wheat, barley, rye, or hidden gluten sources.; nut-free: No tree nuts, peanuts, nut flours, or nut-based ingredients present; optional truffle/porcini mushroom oil is fungus-derived, not nut-derived.; easy: Fewer than 10 ingredients, single straightforward method (boil, drain, mash, mix), basic equipment only, minimal steps.; one-pot: Potatoes boiled and finished entirely in a single pan — drained and returned to same pan for evaporation and mashing.; kid-friendly: Mild, creamy, familiar dish with no spice, alcohol, or strongly pungent ingredients; classic comfort food for children.",
f3bec525-6858-47b1-9210-7f2ed1e809b8,Risotto Limone,,nut-free; kid-friendly,nut-free,,,"vegetarian: Recipe uses 6 cups chicken broth, which is an animal-flesh-derived ingredient — this disqualifies vegetarian; flagged in case cook intends to substitute vegetable broth",,"nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients present; kid-friendly: Mild, creamy, cheesy risotto with lemon — familiar and non-spicy flavors generally appealing to children",
0beefccd-a762-421c-8774-7db362b851bc,Tuscan Cheese Potato Bake,,,,,,,,,Proposer failed: Connection error.
527e9ef4-8215-4626-a5a8-2b16a49e0bbe,Honey Mustard Prosciutto Palmiers,,,,,,,,,Proposer failed: Connection error.
d80ec30f-f90c-4e05-a687-80e3aa018478,Spanikopita,,,,,,,,,Proposer failed: Connection error.
0ee4460f-3a0c-405d-8b74-228e6f53317a,Warm Artichoke and Parmesan-filled Wonton Cups,,,,,,,,,Proposer failed: Connection error.
168dbff1-d0de-43d0-8046-31f407e0f5ed,Crustless Crab Quiche,,,,,,,,,Proposer failed: Connection error.
ddd5f786-8d5d-4e10-9de4-e5bb7321ee30,Corn Muffins Ole,,,,,,,,,Proposer failed: Connection error.
5488c559-c793-4d8c-b633-9f0f83377e69,Valentine Fluffy Waffle Recipe,,vegetarian; nut-free; holiday; kid-friendly,vegetarian; nut-free,,,,,"vegetarian: No meat, poultry, fish, shellfish, or hidden animal-flesh ingredients; contains eggs, dairy, and flour only.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-derived ingredients present.; holiday: Recipe title explicitly references 'Valentine', tying it to Valentine's Day holiday.; kid-friendly: Waffles are mild, sweet, familiar, and contain no alcohol, spice, or sophisticated ingredients.",
2ccc53ab-727f-4f9c-9042-70641af95c45,Sour Cream Chocolate Chip Banana Bread,,vegetarian; nut-free; kid-friendly; make-ahead,vegetarian; nut-free,,,"easy: Recipe involves creaming butter and sugar to a specific texture ('light and fluffy') and requires careful baking timing (1 hour, toothpick test); borderline for a true novice but not clearly disqualified — leaving for human judgment.",,"vegetarian: No meat, poultry, fish, or seafood present; contains butter, eggs, sour cream — all vegetarian-permissible.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut extracts in any ingredient; chocolate chips are mini-chocolate chips with no nut qualifier.; kid-friendly: Sweet banana bread with chocolate chips; mild, familiar flavors, no alcohol or strong/spicy ingredients.; make-ahead: Quick breads store well and hold quality for days; instruction to cool fully before cutting supports advance preparation.",
ab7f1afb-4adc-46c2-8c9b-e6e3ce0eff16,The Best Blueberry Muffins,,vegetarian; nut-free; easy; kid-friendly,vegetarian; nut-free,,,,,"vegetarian: No meat, fish, or seafood; contains butter, eggs, and milk which are permitted.; nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients anywhere in the recipe.; easy: ~12 ingredients, 9 straightforward steps, basic techniques (mixing, folding, baking), standard equipment only.; kid-friendly: Sweet blueberry muffins — mild, familiar, no alcohol or spicy/pungent ingredients.",
2bc2c34c-11b2-454c-b3a1-43627214bdde,Chocolate O’s,,vegetarian; kid-friendly; make-ahead,vegetarian,,,"nut-free: Recipe includes optional walnuts; if omitted the recipe would be nut-free, but it cannot be auto-tagged as nut-free when nuts are listed as an ingredient option.",,"vegetarian: No meat, poultry, fish, shellfish, or hidden animal-flesh ingredients; contains eggs, butter, and dairy only.; kid-friendly: Chocolate brownies with frosting — mild, sweet, familiar treat with no alcohol, spice, or strong flavors.; make-ahead: Frosting requires 1 hour sitting time before cutting; brownies hold well after baking and cooling.",
4fcbef44-f5de-4354-9981-f94516372141,Congo Bars,,vegetarian; kid-friendly; easy,vegetarian,,,"nut-free: Recipe includes optional chopped walnuts; whether the dish is nut-free depends on whether the cook omits them. Additionally, 'dark chocolate chips' may be manufactured in a facility with tree nuts — cannot confirm from recipe text.",,"vegetarian: No meat, poultry, fish, or seafood; contains eggs and dairy (butter) which are permitted.; kid-friendly: Sweet chocolate chip bar cookies — mild, familiar, no alcohol or spicy ingredients.; easy: ~9 ingredients (or fewer if walnuts omitted), basic techniques (creaming, folding, baking), standard equipment (electric mixer, baking pan), straightforward steps.",
9938dd38-cce4-4079-a253-bfbf50dc6ebc,Creamy Brownie Wafers,,vegetarian; nut-free; make-ahead; kid-friendly,vegetarian; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; contains eggs, butter, cream, and chocolate — all vegetarian-permissible.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut-containing ingredients anywhere in the recipe.; make-ahead: Recipe instructs chilling after brownie layer, after buttercream layer, and 'chill 1 hour or longer' after chocolate glaze before cutting and serving — substantial advance preparation built in.; kid-friendly: Chocolate brownie bars with vanilla buttercream and chocolate glaze — sweet, mild, familiar treat with no spicy, bitter, or adult ingredients.",
55e050c3-9d86-4e16-b9d6-0f9728796cf7,Honeypots,,vegetarian; kid-friendly; make-ahead,vegetarian,,,nut-free: Recipe contains 1¼ cups chopped walnuts as a primary topping ingredient — clearly disqualifies nut-free.,,"vegetarian: No meat, poultry, fish, or seafood; contains butter, egg white, cream — all vegetarian-permitted.; kid-friendly: Sweet honey-walnut bar cookie with familiar, mild flavors; no alcohol or spicy/pungent ingredients.; make-ahead: Bar cookies that cool completely before cutting store well without quality loss; suitable for advance preparation.",
c5a9813e-153b-48e9-8aff-e596e8c45f21,Julie’s Chocolate Chip Cookie Recipe,,vegetarian; nut-free; kid-friendly; holiday,vegetarian; nut-free,,,"gluten-free: Recipe calls for 2¾ cups flour with no specification of type; standard all-purpose flour contains gluten and no GF alternative is indicated.; dairy-free: Recipe explicitly calls for 1 cup (2 sticks) butter, a clear dairy ingredient, and semi-sweet chocolate chips may contain dairy; the defining ingredients disqualify this tag.; vegan: Recipe contains butter (dairy) and 2 eggs, both of which are disqualifying for vegan.",,"vegetarian: No meat, poultry, fish, or seafood; contains butter and eggs which are permitted.; nut-free: No tree nuts, peanuts, nut flours, nut butters, or nut oils listed; semi-sweet chocolate chips are the only potentially ambiguous item but do not typically contain nuts.; kid-friendly: Classic chocolate chip cookies — mild, sweet, familiar, no alcohol or strong flavors.; holiday: Cut-out/sugar cookies and classic holiday bakes are recognized festive treats; chocolate chip cookies are a widely recognized holiday cookie staple.",
432fb3e2-f7f4-42c1-834d-0f5eaf5bf92b,Red Velvet Swirl Brownies,,vegetarian; nut-free; kid-friendly; easy,vegetarian; nut-free,,,,,"vegetarian: No meat, poultry, fish, or seafood; contains only butter, eggs, cream cheese, flour, sugar, cocoa, and flavoring ingredients.; nut-free: No nuts, nut flours, nut butters, or nut-derived ingredients present in the recipe.; kid-friendly: Sweet baked brownie treat, mild flavors, no alcohol, no spicy or pungent ingredients — highly appealing to children.; easy: Roughly 9 ingredients per layer but simple techniques (melting butter, mixing, folding, baking); no advanced equipment or complex methods required.",
301764e7-00e8-4971-b110-f668ceb5d2cc,Shortbread Hearts dipped in chocolate,,vegetarian; holiday; kid-friendly; make-ahead,vegetarian,,,"gluten-free: Recipe uses 3 cups of unspecified flour, which is presumed all-purpose (wheat-based). Cannot be considered gluten-free without a certified GF flour substitution explicitly called for.",,"vegetarian: All ingredients are vegetarian: butter, powdered sugar, vanilla, flour, heavy cream, semisweet chocolate chips, corn syrup — no meat, fish, or hidden animal-flesh ingredients.; holiday: Recipe title specifies heart-shaped cookies, strongly associated with Valentine's Day; cut-out/shaped cookies are listed as a recognized festive dish.; kid-friendly: Sweet shortbread cookies dipped in chocolate — mild, familiar, no alcohol, no spicy or pungent ingredients; classic kid-friendly treat.; make-ahead: Dough requires refrigeration for ~1½ hours to firm up; shortbread cookies store well and can be made in advance without quality loss.",
